//RecordNum;DateTime(UTC);P4_mb;P1_mb;T1_C;RH1;T_CS215;RH_CS215;Vbat;N1Cts;N2Cts;N1T_C;N1RH;N2T_C;N2RH
3127;02-14-2017 18:46:00;854.7;856.4;-1.8;14.6;-6.5;64.4;12.822;3214;1871;3.3;0;3;0
3128;02-14-2017 19:46:00;855.05;856.9;-3.8;14.8;-7.7;68.1;12.712;3214;1875;1.2;0;0.5;0
3129;02-14-2017 20:46:00;855.05;857;-4.6;14.8;-7.6;72.6;12.683;3236;1828;-0.2;0;-1;0
3130;02-14-2017 21:46:00;855.2;857.2;-4.5;14.9;-6.7;70.6;12.656;3104;1792;-0.7;0;-1.4;0
3131;02-14-2017 22:46:00;855.16;857;-4.1;15;-6.6;70;12.629;3172;1823;-0.6;0;-1;0
3132;02-14-2017 23:46:00;854.95;856.9;-4.3;15.1;-7.1;70.4;12.601;3218;1781;-0.6;0;-0.9;0
3133;02-15-2017 00:46:00;854.86;856.8;-4.5;15.5;-7.6;68.7;12.57;3068;1881;-0.7;0;-1;0
3134;02-15-2017 01:46:00;854.75;856.7;-4.8;15.8;-7.8;67.8;12.54;3256;1924;-0.9;0;-1.3;0
3135;02-15-2017 02:46:00;854.25;856.3;-5.2;15.6;-8.1;70.2;12.51;3234;1780;-1.2;0;-1.6;0
3136;02-15-2017 03:46:00;854.09;856.3;-6.3;15.8;-9;69.9;12.485;3141;1875;-1.9;0;-2.4;0
3137;02-15-2017 04:46:00;853.93;856.1;-7.6;15.7;-10.5;71.8;12.465;3244;1861;-3.1;0;-3.7;0
3138;02-15-2017 05:46:00;853.8;856.2;-8.1;15.9;-9.7;73.5;12.449;3338;1839;-4;0;-4.7;0
3139;02-15-2017 06:46:00;854.04;856.3;-7.8;16.1;-10.1;75.3;12.439;3342;1874;-4.1;0;-4.6;0
3140;02-15-2017 07:46:00;854.12;856.3;-7.2;16.4;-9.2;74.6;12.448;3183;1882;-3.8;0;-4.1;0
3141;02-15-2017 08:46:00;854.67;856.9;-6.3;16.9;-7.8;71.4;12.942;3263;1871;-3;0;-3.2;0
3142;02-15-2017 09:46:00;855.04;857;-5;17.2;-7.2;72.1;13.692;3254;1842;-1.9;0;-2;0
3143;02-15-2017 10:46:00;854.69;856.6;-3.4;16.6;-6.3;68;14.968;3253;1823;-0.4;0;-0.4;0
3144;02-15-2017 11:46:00;854.51;856.3;-2.1;16.5;-5.6;68.9;14.933;3131;1850;1;0;1;0
3145;02-15-2017 12:46:00;854.04;855.6;-1.2;16.8;-4.5;64.7;14.908;3326;1891;2;0;2.1;0
3146;02-15-2017 13:46:00;853.59;855.1;-0.9;17.4;-4.8;67.2;14.466;3211;1945;2.8;0;2.9;0
3147;02-15-2017 14:46:00;853.35;854.9;-1.1;18.3;-5.2;67.3;14.5;3228;1925;2.9;0;2.8;0
3148;02-15-2017 15:46:00;853.46;855;-1.6;18.6;-5.6;69.9;14.498;3349;1838;2.5;0;2.3;0
3149;02-15-2017 16:46:00;853.4;855.1;-2.1;18.5;-6.1;71.3;14.528;3242;1878;2;0;1.8;0
3150;02-15-2017 17:46:00;853.4;855.1;-2.8;18.1;-6.6;72;13.429;3333;1914;1.5;0;1.2;0
3151;02-15-2017 18:46:00;853.39;855.4;-3.7;17.7;-7.1;73.8;12.756;3242;1893;0.7;0;0.3;0
3152;02-15-2017 19:46:00;853.94;855.8;-4.2;17.4;-7.3;74;12.702;3216;1900;0.1;0;-0.4;0
3153;02-15-2017 20:46:00;853.85;855.8;-4.6;17;-7.9;73.1;12.675;3252;1889;-0.4;0;-0.8;0
3154;02-15-2017 21:46:00;853.91;855.9;-5;16.9;-7.5;73.2;12.647;3266;1858;-0.9;0;-1.4;0
3155;02-15-2017 22:46:00;853.89;855.9;-4.8;16.6;-7.2;73.7;12.618;3154;1841;-0.9;0;-1.3;0
3156;02-15-2017 23:46:00;853.91;856;-5.2;16.4;-8.2;74.4;12.586;3211;1901;-1.1;0;-1.4;0
3157;02-16-2017 00:46:00;853.81;855.9;-5.7;16.5;-7.9;74.6;12.552;3265;1811;-1.5;0;-1.9;0
3158;02-16-2017 01:46:00;853.69;855.8;-5.6;16.3;-8;75.4;12.52;3222;1848;-1.6;0;-2;0
3159;02-16-2017 02:46:00;853.56;855.7;-5.6;16.2;-7.7;72.5;12.493;3263;1925;-1.6;0;-2;0
3160;02-16-2017 03:46:00;853.83;855.9;-5;16.7;-6.8;69.7;12.475;3194;1860;-1.3;0;-1.6;0
3161;02-16-2017 04:46:00;853.88;855.9;-5;16.6;-7.5;71.8;12.464;3253;1871;-1;0;-1.2;0
3162;02-16-2017 05:46:00;853.95;856;-5.2;16.4;-7.7;73.9;12.456;3245;1835;-1;0;-1.3;0
3163;02-16-2017 06:46:00;854.36;856.4;-5.2;16.2;-8;79.6;12.45;3169;1872;-1;0;-1.3;0
3164;02-16-2017 07:46:00;855.02;857.1;-5.6;16.3;-7;71.4;12.446;3285;1914;-1.3;0;-1.7;0
3165;02-16-2017 08:46:00;855.51;857.7;-5.5;16.5;-7.1;70;12.576;3187;1780;-1.3;0;-1.7;0
3166;02-16-2017 09:46:00;856.22;858.2;-4.6;16.7;-6.6;73.8;12.743;3192;1800;-0.8;0;-1.1;0
3167;02-16-2017 10:46:00;856.57;858.4;-2.3;16.6;-6.6;71.2;14.732;3190;1852;0.6;0;0.5;0
3168;02-16-2017 11:46:00;856.89;858.5;-0.7;16.5;-5.5;67.4;14.884;3163;1806;2.4;0;2.4;0
3169;02-16-2017 12:46:00;856.91;858.4;-0.1;16.4;-3.9;61.6;14.483;3241;1867;3.9;0;3.9;0
3170;02-16-2017 13:46:00;856.95;858.3;0.3;16.6;-5.1;59.9;14.477;3109;1878;4.7;0;4.7;0
3171;02-16-2017 14:46:00;856.96;858.4;0.3;16.7;-3.3;56.6;14.444;3193;1776;4.6;0;4.3;0
3172;02-16-2017 15:46:00;857.29;858.7;0.2;16.2;-3.5;55.2;14.468;3245;1828;4.9;0;4.8;0
3173;02-16-2017 16:46:00;857.64;859;0.7;15.9;-4.3;55.7;14.441;3169;1821;5.1;0;5;0
3174;02-16-2017 17:46:00;857.7;859.3;-0.6;15.6;-4.6;57.9;13.833;3292;1894;4.2;0;3.8;0
3175;02-16-2017 18:46:00;858.02;859.9;-2.1;15.5;-5.3;59.2;12.856;3224;1859;2.9;0;2.2;0
3176;02-16-2017 19:46:00;858.48;860.3;-3.1;15.4;-7;65.2;12.716;3165;1850;1.6;0;0.9;0
3177;02-16-2017 20:46:00;858.72;860.8;-4.5;15.3;-8.4;67.4;12.687;3097;1787;0.2;0;-0.6;0
3178;02-16-2017 21:46:00;859.09;861.1;-5.7;15.3;-9.3;69.5;12.657;3123;1789;-1.3;0;-2.1;0
3179;02-16-2017 22:46:00;859.32;861.5;-6.6;15.4;-9.1;68.8;12.624;3026;1735;-2.5;0;-3.3;0
3180;02-16-2017 23:46:00;859.26;861.5;-7;15.3;-9.5;68.8;12.592;3105;1770;-3.2;0;-3.8;0
3181;02-17-2017 00:46:00;859.09;861.4;-7.5;15.3;-9.6;69.5;12.558;3166;1841;-3.8;0;-4.3;0
3182;02-17-2017 01:46:00;858.92;861.3;-7.8;15.2;-10.4;71.8;12.525;3175;1781;-4.1;0;-4.6;0
3183;02-17-2017 02:46:00;858.64;861;-8;15.2;-9.7;66.7;12.495;3151;1759;-4.5;0;-4.9;0
3184;02-17-2017 03:46:00;858.03;860.5;-8.3;15.1;-8;63.1;12.469;3097;1805;-4.6;0;-5;0
3185;02-17-2017 04:46:00;857.93;860.4;-8.2;15.1;-9.9;66.8;12.453;3093;1767;-4.5;0;-4.9;0
3186;02-17-2017 05:46:00;858.08;860.6;-8.8;15;-9.7;67.8;12.439;3105;1817;-4.8;0;-5.1;0
3187;02-17-2017 06:46:00;858.22;860.7;-9.3;15;-10.5;70;12.426;3118;1885;-5.2;0;-5.7;0
3188;02-17-2017 07:46:00;858.24;860.9;-9.6;15;-9.6;68.7;12.438;3234;1788;-5.6;0;-6;0
3189;02-17-2017 08:46:00;858.98;861.1;-6.9;15.1;-6.2;59.9;15.007;3028;1783;-4.2;0;-4.4;0
3190;02-17-2017 09:46:00;859.35;861.2;-2.6;14.7;-4.1;55.7;14.942;3148;1882;-0.8;0;-0.4;0
3191;02-17-2017 10:46:00;859.3;861;-1;14.9;-4;63.2;14.477;3154;1850;2.3;0;2.8;0
3192;02-17-2017 11:46:00;859.19;860.8;-0.2;15.8;-3.3;62.3;14.47;3150;1821;4.1;0;4.5;0
3193;02-17-2017 12:46:00;859.01;860.6;0.4;16.4;-2;60;14.444;3126;1775;5.4;0;5.6;0
3194;02-17-2017 13:46:00;858.55;860;1.3;16.3;-1.3;54.2;14.409;3221;1803;6.6;0;6.8;0
3195;02-17-2017 14:46:00;858.4;859.7;2.9;15.7;-1.4;56.5;14.342;3173;1856;8.1;0;8.5;0
3196;02-17-2017 15:46:00;858.54;859.8;4.2;15.1;-0.5;53.9;14.323;3174;1814;9.3;0.1;9.8;0
3197;02-17-2017 16:46:00;858.7;859.8;3.5;15.2;-1.4;55.6;14.357;3098;1820;9.3;0.1;9.7;0
3198;02-17-2017 17:46:00;858.79;860.1;1.9;15.6;-1.8;55.7;14.409;3087;1707;7.7;0;7.8;0
3199;02-17-2017 18:46:00;858.96;860.7;-0.3;15.8;-4.1;61.8;12.913;3045;1851;5.4;0;4.9;0
3200;02-17-2017 19:46:00;859.47;861.3;-2.4;15.8;-6.1;65.3;12.723;3099;1772;3;0;2.1;0
3201;02-17-2017 20:46:00;859.35;861.3;-4.1;15.8;-7.1;69.3;12.694;3055;1770;0.9;0;-0.2;0
3202;02-17-2017 21:46:00;859.72;861.7;-4.7;15.8;-7.4;69.7;12.662;3113;1812;-0.5;0;-1.5;0
3203;02-17-2017 22:46:00;859.77;861.8;-5.1;15.7;-6.9;68.4;12.631;3093;1787;-1.3;0;-2.1;0
3204;02-17-2017 23:46:00;859.54;861.7;-5.8;15.5;-7.7;69.8;12.599;3193;1739;-2;0;-2.7;0
3205;02-18-2017 00:46:00;859.48;861.7;-6.3;15.4;-8.4;69.5;12.566;3158;1716;-2.6;0;-3.2;0
3206;02-18-2017 01:46:00;859.26;861.5;-6.8;15.4;-7.6;68.9;12.533;3089;1727;-3.1;0;-3.6;0
3207;02-18-2017 02:46:00;859.41;861.6;-6.8;15.4;-9;72;12.503;3136;1796;-3.1;0;-3.6;0
3208;02-18-2017 03:46:00;859.2;861.5;-7.3;15.3;-9;70;12.478;3109;1806;-3.5;0;-4;0
3209;02-18-2017 04:46:00;859.33;861.6;-7.6;15.3;-8.3;68.9;12.46;3092;1733;-3.8;0;-4.2;0
3210;02-18-2017 05:46:00;859.31;861.6;-7.7;15.2;-8.5;69.5;12.448;3158;1783;-4;0;-4.4;0
3211;02-18-2017 06:46:00;859.38;861.7;-7.8;15.2;-8.3;68.8;12.439;3092;1830;-4;0;-4.4;0
3212;02-18-2017 07:46:00;859.74;862.1;-7.9;15.2;-8.2;68.4;12.454;3181;1793;-4;0;-4.4;0
3213;02-18-2017 08:46:00;860.2;862.2;-4.9;15.3;-1.9;51.2;15.005;3095;1789;-2.5;0;-2.6;0
3214;02-18-2017 09:46:00;860.56;862.3;-0.6;14.6;-3.5;58.6;14.885;3109;1810;1.2;0;1.7;0
3215;02-18-2017 10:46:00;860.88;862.2;2;14.2;-0.6;48.8;14.379;3181;1822;4.9;0;5.6;0
3216;02-18-2017 11:46:00;860.82;862;4.1;13.8;0.5;50.6;14.324;3111;1719;8.2;0;8.9;0
3217;02-18-2017 12:46:00;860.42;861.6;5.3;13.5;2.6;42.9;14.289;3143;1744;10.6;0.1;11.3;0
3218;02-18-2017 13:46:00;859.91;861.1;6.7;13.4;4;43.6;14.218;3162;1727;12.5;0.2;13.1;0
3219;02-18-2017 14:46:00;859.59;860.8;8;13.4;4.7;39.7;14.19;3234;1729;14;0.2;14.5;0
3220;02-18-2017 15:46:00;859.82;860.9;8.7;13.4;4.8;42.1;14.2;3045;1734;14.7;0.2;15.2;0
3221;02-18-2017 16:46:00;860.06;861.1;8.6;13.5;4.6;41.1;14.197;3138;1699;14.5;0.2;15;0
3222;02-18-2017 17:46:00;860.04;861.1;7;13.7;3.1;45.8;14.259;3102;1819;13.1;0.3;13.3;0
3223;02-18-2017 18:46:00;860.4;861.6;4;14.1;0.2;60.6;12.899;3156;1719;10.3;0.1;9.7;0
3224;02-18-2017 19:46:00;861.07;862.5;2.3;14.6;-1.3;67.8;12.739;3035;1716;7.6;0.2;6.7;0
3225;02-18-2017 20:46:00;861.24;862.9;0.9;14.9;-2.3;70.3;12.712;3013;1817;5.6;0.1;4.6;0
3226;02-18-2017 21:46:00;861.74;863.5;-0.2;15;-2.7;71.4;12.682;2986;1750;4;0;3.1;0
3227;02-18-2017 22:46:00;862.14;863.8;-1.1;15;-3.5;73.5;12.653;2992;1807;2.8;0;2;0
3228;02-18-2017 23:46:00;862.03;863.8;-1.8;15;-4.2;74.8;12.622;3115;1809;1.8;0;1;0
3229;02-19-2017 00:46:00;861.89;863.6;-2.3;15.1;-3.5;73.7;12.59;2986;1757;1.2;0;0.5;0
3230;02-19-2017 01:46:00;861.92;863.7;-2.6;15;-5.3;75.9;12.56;3011;1774;0.8;0;0.3;0
3231;02-19-2017 02:46:00;861.73;863.7;-3.3;15;-5.3;77;12.531;3128;1826;0.2;0;-0.3;0
3232;02-19-2017 03:46:00;861.73;863.6;-3.9;15;-6;77.1;12.507;3023;1757;-0.3;0;-0.8;0
3233;02-19-2017 04:46:00;861.83;863.7;-4.3;15;-6.1;77.6;12.489;2953;1645;-0.7;0;-1.2;0
3234;02-19-2017 05:46:00;861.84;863.9;-4.7;15;-6.2;77.2;12.477;3136;1712;-1.1;0;-1.5;0
3235;02-19-2017 06:46:00;862.11;864.2;-4.9;15;-6.7;77.7;12.467;3044;1689;-1.3;0;-1.6;0
3236;02-19-2017 07:46:00;862.57;864.6;-5.2;15;-6.4;76.8;12.527;3114;1776;-1.5;0;-1.9;0
3237;02-19-2017 08:46:00;863.09;865;-3.4;15;-2.8;68.1;14.972;3053;1713;-0.6;0;-0.9;0
3238;02-19-2017 09:46:00;863.19;864.9;0.1;14.6;-0.5;65.2;14.853;3055;1773;2;0;2;0
3239;02-19-2017 10:46:00;863.21;864.4;3.1;14.1;1.5;61.2;14.358;3019;1719;5.7;0.1;6;0
3240;02-19-2017 11:46:00;863.12;864.3;5;13.8;1.7;60.2;14.29;3027;1830;9;0.1;9.5;0
3241;02-19-2017 12:46:00;862.63;863.7;6.2;13.5;3.5;56.8;14.261;2979;1760;11.5;0.2;12.1;0
3242;02-19-2017 13:46:00;862.01;863.1;7.4;13.5;3.6;53;14.23;3088;1799;13.4;0.3;13.9;0
3243;02-19-2017 14:46:00;861.66;862.8;8.4;13.4;5.3;45.5;14.191;3054;1772;14.3;0.3;14.6;0
3244;02-19-2017 15:46:00;861.58;862.6;9.9;13.3;6.8;40.2;14.13;3100;1747;15.3;0.3;15.7;0
3245;02-19-2017 16:46:00;861.55;862.5;9.4;13.4;5.9;46;14.158;3075;1730;15.3;0.3;15.7;0
3246;02-19-2017 17:46:00;861.28;862.3;7.8;13.7;3.6;54;14.227;3157;1802;13.9;0.3;14;0
3247;02-19-2017 18:46:00;861.25;862.4;4.9;14.2;0.9;60.3;12.908;3140;1665;11.1;0.2;10.4;0
3248;02-19-2017 19:46:00;861.33;862.7;2.7;14.5;-0.8;64.5;12.74;3074;1668;8.3;0.2;7.2;0
3249;02-19-2017 20:46:00;861.42;862.9;1.3;14.7;-1.4;66.2;12.712;3041;1740;6.1;0.1;4.9;0
3250;02-19-2017 21:46:00;860.91;862.6;0.6;14.8;-1.5;66;12.684;3056;1778;4.6;0.1;3.5;0
3251;02-19-2017 22:46:00;860.94;862.6;-0.1;14.8;-2.1;68;12.656;3057;1723;3.7;0.1;2.8;0
3252;02-19-2017 23:46:00;860.66;862.3;-1.1;14.8;-2.6;68.7;12.625;3143;1832;2.7;0;1.9;0
3253;02-20-2017 00:46:00;860.44;862.1;-1.6;14.8;-3;69.8;12.594;3219;1790;2;0;1.3;0
3254;02-20-2017 01:46:00;860.17;861.9;-1.8;14.8;-3.4;70.3;12.563;3142;1743;1.5;0;0.9;0
3255;02-20-2017 02:46:00;859.54;861.3;-2.2;14.8;-3.4;70.4;12.536;3140;1762;1.2;0;0.7;0
3256;02-20-2017 03:46:00;859.33;861.1;-2.5;14.9;-4.1;71.7;12.514;3089;1802;0.9;0;0.5;0
3257;02-20-2017 04:46:00;859.24;861.1;-3.1;14.8;-4.4;72.1;12.497;3134;1790;0.6;0;0.1;0
3258;02-20-2017 05:46:00;859.18;861.1;-3.5;14.9;-4.8;72.3;12.485;3216;1800;0.2;0;-0.3;0
3259;02-20-2017 06:46:00;859.04;861;-3.8;14.9;-4.8;72.2;12.476;3194;1770;-0.1;0;-0.6;0
3260;02-20-2017 07:46:00;858.95;861;-4;14.9;-4.6;72.7;12.621;3107;1807;-0.4;0;-0.8;0
3261;02-20-2017 08:46:00;858.98;860.8;-1.8;14.9;0.3;61.3;14.913;3175;1765;0.9;0;0.6;0
3262;02-20-2017 09:46:00;859.02;860.5;1.9;14.3;-1.5;65;14.819;3084;1699;4.1;0;4.4;0
3263;02-20-2017 10:46:00;859.05;860.2;4.5;13.8;1.5;59.1;14.319;3117;1810;7.4;0.1;7.9;0
3264;02-20-2017 11:46:00;858.72;859.9;6.3;13.4;3;55.4;14.252;3081;1812;10.4;0.1;10.9;0
3265;02-20-2017 12:46:00;858.11;859.1;7.7;13.2;4.7;51;14.22;3267;1794;12.9;0.3;13.5;0
3266;02-20-2017 13:46:00;857.02;858.2;8.6;13.1;5.8;45;14.188;3180;1735;14.6;0.3;15.1;0
3267;02-20-2017 14:46:00;856.56;857.6;10;13;7;36;14.136;3198;1828;16;0.3;16.5;0
3268;02-20-2017 15:46:00;856.6;857.5;10.4;13;7;38.2;14.144;3224;1866;16.5;0.3;16.9;0
3269;02-20-2017 16:46:00;856.31;857.3;10.6;13.1;7.3;32.5;14.144;3304;1801;16.5;0.3;16.8;0
3270;02-20-2017 17:46:00;856.45;857.5;9.1;13.3;5.2;45.9;14.194;3296;1704;15.2;0.3;15.6;0
3271;02-20-2017 18:46:00;856.67;857.9;5.7;13.8;0.5;58.9;12.902;3244;1802;12.1;0.2;11.5;0
3272;02-20-2017 19:46:00;857.04;858.2;3.3;14.3;0.3;58.8;12.741;3247;1798;8.9;0.2;7.7;0
3273;02-20-2017 20:46:00;857.02;858.5;2.3;14.5;-1.2;64.2;12.715;3258;1915;6.8;0.2;5.6;0
3274;02-20-2017 21:46:00;857.09;858.4;1.4;14.7;-0.7;62.2;12.687;3216;1826;5.3;0.1;4.2;0
3275;02-20-2017 22:46:00;857.03;858.6;0.6;14.7;-1.1;63.5;12.659;3255;1763;4.3;0.1;3.4;0
3276;02-20-2017 23:46:00;856.8;858.4;0.2;14.7;-2.1;64.3;12.63;3304;1781;3.6;0.1;2.9;0
3277;02-21-2017 00:46:00;856.26;857.9;-0.5;14.6;-2.2;65.1;12.6;3282;1770;3;0.1;2.3;0
3278;02-21-2017 01:46:00;856.08;857.7;-0.8;14.6;-2.1;64.5;12.57;3157;1765;2.6;0;2;0
3279;02-21-2017 02:46:00;855.86;857.6;-1.3;14.6;-2;62.8;12.543;3319;1868;2.1;0;1.7;0
3280;02-21-2017 03:46:00;855.53;857.2;-1.1;14.5;-2.5;64.6;12.522;3230;1849;2.1;0;1.7;0
3281;02-21-2017 04:46:00;855.14;856.9;-1;14.5;-0.5;62;12.507;3279;1881;2.3;0;1.9;0
3282;02-21-2017 05:46:00;854.98;856.7;-0.9;14.4;-1.1;64.2;12.497;3146;1836;2.5;0;2.3;0
3283;02-21-2017 06:46:00;854.76;856.5;-0.6;14.5;0.1;62.5;12.491;3209;1833;2.8;0;2.6;0
3284;02-21-2017 07:46:00;854.83;856.5;-0.6;14.6;0.3;63.5;12.642;3259;1859;3.1;0;2.9;0
3285;02-21-2017 08:46:00;855.37;856.7;1.4;14.5;0.4;65.7;14.819;3209;1824;4.3;0.1;4.2;0
3286;02-21-2017 09:46:00;855.43;856.7;4.5;13.9;3.2;59.3;14.725;3165;1921;6.9;0.1;7.1;0
3287;02-21-2017 10:46:00;855.24;856.5;7.4;13.4;4.2;57;14.227;3143;1854;10.2;0.2;10.7;0
3288;02-21-2017 11:46:00;855.36;856.4;8.8;13.2;6.1;53.2;14.192;3183;1814;12.9;0.3;13.4;0
3289;02-21-2017 12:46:00;854.74;855.7;10.1;13.1;7.9;50.1;14.144;3346;1876;15.2;0.3;15.7;0
3290;02-21-2017 13:46:00;854.42;855.3;11.4;13.2;9.2;40.7;14.109;3332;1836;17.1;0.3;17.6;0
3291;02-21-2017 14:46:00;853.98;854.9;12.3;13.5;8.8;43.1;14.073;3299;1834;17.9;0.4;18.3;0
3292;02-21-2017 15:46:00;853.83;854.7;12;13.8;8.4;42.5;14.092;3406;1823;17.7;0.3;18;0
3293;02-21-2017 16:46:00;853.63;854.5;10.9;14;8.1;42.5;14.132;3265;1847;16.5;0.4;16.5;0
3294;02-21-2017 17:46:00;853.6;854.6;9.7;14.3;6.2;46.5;13.402;3499;1831;15.2;0.4;15.1;0
3295;02-21-2017 18:46:00;853.82;855;7.7;14.6;4.6;56.1;12.776;3365;1905;13;0.3;12.4;0
3296;02-21-2017 19:46:00;854.41;855.5;6.8;14.8;3.9;57.7;12.74;3267;1850;11.5;0.3;10.8;0
3297;02-21-2017 20:46:00;854.14;855.3;5.6;14.8;2.6;61.5;12.715;3288;1840;10.1;0.2;9.4;0
3298;02-21-2017 21:46:00;854.08;855.4;4.5;15.1;1.7;64;12.689;3373;1802;8.6;0.2;7.8;0
3299;02-21-2017 22:46:00;854.29;855.6;3.2;15.1;0.6;66.8;12.661;3174;1763;7.1;0.2;6.3;0
3300;02-21-2017 23:46:00;854.43;855.6;2.4;15.1;0.1;67.8;12.631;3362;1856;6;0.1;5.2;0
3301;02-22-2017 00:46:00;854.33;855.8;2;15.2;-0.4;68.8;12.602;3408;1875;5.3;0.1;4.7;0
3302;02-22-2017 01:46:00;854.48;855.9;1.9;15;0.2;68;12.574;3278;1888;5.1;0.1;4.6;0
3303;02-22-2017 02:46:00;854.32;855.7;1.4;15;-0.3;68.4;12.551;3321;1851;4.8;0.1;4.4;0
3304;02-22-2017 03:46:00;853.63;855.1;1.1;15.1;-1;68.6;12.532;3268;1792;4.4;0.1;4;0
3305;02-22-2017 04:46:00;853.63;855.2;0.2;15.2;-1.2;69;12.516;3251;1865;3.8;0;3.3;0
3306;02-22-2017 05:46:00;853.61;855.1;-0.2;15.2;-1.8;70.4;12.506;3339;1806;3.3;0;2.9;0
3307;02-22-2017 06:46:00;853.51;855.1;-0.7;15.1;-2.3;71.4;12.498;3296;1851;2.9;0;2.4;0
3308;02-22-2017 07:46:00;853.72;855.4;-1;15.1;-1.1;69.1;12.661;3371;1953;2.6;0;2.2;0
3309;02-22-2017 08:46:00;854.5;855.8;1.1;15;2.6;60.1;14.825;3300;1866;3.7;0;3.4;0
3310;02-22-2017 09:46:00;854.28;855.7;4.9;14.2;4.1;60.7;14.697;3271;1831;6.7;0.2;6.9;0
3311;02-22-2017 10:46:00;854.32;855.6;7.5;13.7;6;52.9;14.633;3249;1865;10;0.2;10.5;0
3312;02-22-2017 11:46:00;854.02;855;9.7;13.4;6.6;48.2;14.141;3362;1870;13.2;0.3;13.9;0
3313;02-22-2017 12:46:00;853.67;854.6;10.5;13.2;7.4;45.4;14.141;3362;1949;15.7;0.3;16.4;0
3314;02-22-2017 13:46:00;853.52;854.3;10.9;13.2;7.9;46.5;14.132;3363;1868;17;0.3;17.5;0
3315;02-22-2017 14:46:00;853.06;853.9;11.4;13.7;7.9;45.7;14.104;3474;1900;17.1;0.3;17.3;0
3316;02-22-2017 15:46:00;853.84;854.8;10.7;14.9;3.6;63.9;14.132;3321;1883;16.5;0.3;16.5;0
3317;02-22-2017 16:46:00;854.03;855.1;8.4;15.3;4.8;60.5;13.88;3268;1858;14.1;0.3;13.5;0
3318;02-22-2017 17:46:00;854.35;855.5;7.5;15.2;4.4;61.4;13.17;3313;1818;12.5;0.3;11.7;0
3319;02-22-2017 18:46:00;854.88;856;6.9;15.2;3.1;67.2;12.754;3307;1794;11.4;0.2;10.6;0
3320;02-22-2017 19:46:00;855.25;856.4;5.9;15.3;3.7;66;12.73;3429;1851;10.3;0.2;9.6;0
3321;02-22-2017 20:46:00;855.65;856.8;5.8;16.1;3.4;63.2;12.708;3325;1827;9.7;0.2;9.1;0
3322;02-22-2017 21:46:00;856.05;857.3;5.3;15.9;2.3;66.1;12.684;3271;1803;9.2;0.2;8.7;0
3323;02-22-2017 22:46:00;856.25;857.5;4.7;15.7;2.5;66.7;12.659;3335;1852;8.6;0.2;8;0
3324;02-22-2017 23:46:00;856.62;857.8;3.7;15.6;1.6;65.3;12.629;3297;1827;7.7;0.2;7.2;0
3325;02-23-2017 00:46:00;856.55;857.8;3.1;15.7;0.3;70;12.6;3248;1794;6.8;0.2;6.2;0
3326;02-23-2017 01:46:00;856.5;857.7;3.2;15.6;1.1;68.3;12.574;3307;1894;6.6;0.2;6.1;0
3327;02-23-2017 02:46:00;856.15;857.5;2.4;15.5;0.8;69.6;12.551;3283;1833;6;0.1;5.6;0
3328;02-23-2017 03:46:00;855.93;857.3;2;15.7;-0.2;70.6;12.534;3427;1841;5.6;0.1;5.2;0
3329;02-23-2017 04:46:00;855.81;857.2;1.3;15.6;-0.2;70;12.52;3258;1864;5;0.1;4.5;0
3330;02-23-2017 05:46:00;855.84;857.3;0.7;15.7;-0.7;70.8;12.511;3285;1856;4.3;0.1;3.8;0
3331;02-23-2017 06:46:00;855.86;857.4;0.2;15.8;-1.3;71.2;12.503;3338;1822;3.9;0;3.4;0
3332;02-23-2017 07:46:00;856.3;858;-0.2;15.9;-1.5;69.9;12.756;3348;1826;3.4;0;2.8;0
3333;02-23-2017 08:46:00;857.1;858.5;1.9;15.7;1.2;66;14.816;3286;1833;4.6;0.1;4.3;0
3334;02-23-2017 09:46:00;857.52;858.8;5.4;14.9;4.3;57.1;14.693;3298;1817;7.5;0.2;7.7;0
3335;02-23-2017 10:46:00;857.61;858.7;8.1;14.2;5.3;54.3;14.203;3363;1759;10.8;0.2;11.3;0
3336;02-23-2017 11:46:00;857.59;858.6;9.7;13.8;7.1;54.4;14.138;3259;1753;13.7;0.3;14.3;0
3337;02-23-2017 12:46:00;857.25;858.3;10.4;13.5;7.8;46.1;14.133;3285;1842;15.7;0.4;16.2;0
3338;02-23-2017 13:46:00;857.12;858.1;11.1;13.5;8.2;44.6;14.109;3300;1866;17.1;0.3;17.5;0
3339;02-23-2017 14:46:00;856.69;857.5;12.3;13.4;8.3;45;14.074;3407;1844;18.2;0.4;18.5;0
3340;02-23-2017 15:46:00;856.62;857.5;13.3;13.5;10;42.4;14.042;3311;1865;18.8;0.4;19.1;0
3341;02-23-2017 16:46:00;856.46;857.3;13.5;13.5;9.3;42.1;14.045;3451;1831;19;0.4;19.4;0
3342;02-23-2017 17:46:00;856.76;857.6;12.1;13.9;8.1;45.7;14.103;3311;1799;17.7;0.4;18.1;0
3343;02-23-2017 18:46:00;856.86;858;9.3;14.6;4.2;57.7;12.88;3378;1866;15.1;0.4;14.8;0
3344;02-23-2017 19:46:00;857.48;858.7;6.5;15;3.4;54.3;12.746;3326;1852;11.9;0.3;10.8;0
3345;02-23-2017 20:46:00;858.05;859.2;5.2;15.2;1.1;62;12.721;3338;1785;9.7;0.3;8.5;0
3346;02-23-2017 21:46:00;858.37;859.5;4;15.3;1.3;61.3;12.695;3323;1853;7.9;0.2;6.9;0
